,0
SLC26A3,False
SLC26A4,True
SLC26A4-AS1,False
SLC26A5,True
SLC26A6,True
SLC26A7,True
SLC26A8,True
SLC26A9,True
SLC27A1,True
SLC27A2,True
SLC27A3,True
SLC27A4,True
SLC27A5,True
SLC27A6,True
SLC28A1,False
SLC28A2,True
SLC28A3,True
SLC29A1,True
SLC29A2,True
SLC29A3,True
SLC29A4,True
SLC2A1,False
SLC2A10,True
SLC2A11,True
SLC2A12,True
SLC2A13,True
SLC2A14,True
SLC2A1-AS1,True
SLC2A2,True
SLC2A3,True
SLC2A4,True
SLC2A4RG,True
SLC2A5,True
SLC2A6,True
SLC2A7,True
SLC2A8,True
SLC2A9,False
SLC30A1,True
SLC30A10,True
SLC30A2,True
SLC30A3,True
SLC30A4,True
SLC30A5,True
SLC30A6,True
SLC30A7,True
SLC30A8,True
SLC30A9,True
SLC31A1,True
SLC31A2,True
SLC32A1,True
SLC33A1,True
SLC34A1,True
SLC34A2,True
SLC34A3,True
SLC35A1,True
SLC35A3,True
SLC35A4,True
SLC35A5,True
SLC35B1,True
SLC35B2,True
SLC35B3,True
SLC35B4,True
SLC35C1,True
SLC35C2,True
SLC35D1,True
SLC35D2,True
SLC35D3,True
SLC35E1,True
SLC35E2,True
SLC35E2B,True
SLC35E3,True
SLC35E4,True
SLC35F1,True
SLC35F2,True
SLC35F3,True
SLC35F4,True
SLC35F5,True
SLC35F6,True
SLC35G1,True
SLC35G2,True
SLC35G3,False
SLC35G5,False
SLC35G6,True
SLC36A1,True
SLC36A2,True
SLC36A3,False
SLC36A4,True
SLC37A1,True
SLC37A2,True
SLC37A3,True
SLC37A4,True
SLC38A1,True
SLC38A10,True
SLC38A11,True
SLC38A2,True
SLC38A3,True
SLC38A4,True
SLC38A6,True
SLC38A7,True
SLC38A8,True
SLC38A9,True
SLC39A1,True
SLC39A10,True
SLC39A11,True
SLC39A12,True
SLC39A13,True
SLC39A14,True
SLC39A2,True
SLC39A3,True
SLC39A4,True
SLC39A5,True
SLC39A6,True
SLC39A7,True
SLC39A8,True
SLC39A9,True
SLC3A1,True
SLC3A2,True
SLC40A1,True
SLC41A1,True
SLC41A2,True
SLC41A3,True
SLC43A1,True
SLC43A2,True
SLC43A3,True
SLC44A1,True
SLC44A2,True
SLC44A3,True
SLC44A4,True
SLC44A5,True
SLC45A1,False
SLC45A2,True
SLC45A3,True
SLC45A4,True
SLC46A1,True
SLC46A2,True
SLC46A3,True
SLC47A1,True
SLC47A2,True
SLC48A1,True
SLC4A1,True
SLC4A10,False
SLC4A11,True
SLC4A1AP,True
SLC4A2,True
SLC4A3,True
SLC4A4,True
SLC4A5,False
SLC4A7,True
SLC4A8,True
SLC4A9,True
SLC50A1,True
SLC51A,True
SLC51B,True
SLC52A1,True
SLC52A2,True
SLC52A3,True
SLC5A1,True
SLC5A10,True
SLC5A11,True
SLC5A12,False
SLC5A2,True
SLC5A3,True
SLC5A4,False
SLC5A5,True
SLC5A6,True
SLC5A7,False
SLC5A8,False
SLC5A9,False
SLC6A1,True
SLC6A10P,False
SLC6A11,False
SLC6A12,True
SLC6A13,False
SLC6A15,True
SLC6A16,True
SLC6A17,True
SLC6A18,True
SLC6A19,True
SLC6A1-AS1,False
SLC6A2,True
SLC6A20,True
SLC6A3,True
SLC6A4,True
SLC6A5,True
SLC6A6,True
SLC6A7,False
SLC6A9,True
SLC7A1,True
SLC7A10,True
SLC7A11,True
SLC7A11-AS1,False
SLC7A13,False
SLC7A14,True
SLC7A2,True
SLC7A4,True
SLC7A5,True
SLC7A5P1,True
SLC7A5P2,True
SLC7A6,True
SLC7A6OS,True
SLC7A7,True
SLC7A8,True
SLC7A9,True
SLC8A1,True
SLC8A1-AS1,True
SLC8A2,True
SLC8A3,True
SLC9A1,True
SLC9A2,True
SLC9A3,True
SLC9A3R1,True
SLC9A3R2,True
SLC9A4,True
SLC9A5,True
SLC9A7P1,True
SLC9A8,True
SLC9A9,True
SLC9A9-AS1,True
SLC9B1,True
SLC9B2,True
SLC9C1,True
SLC9C2,True
SLCO1A2,False
SLCO1B1,False
SLCO1B3,False
SLCO1B7,False
SLCO1C1,False
SLCO2A1,True
SLCO2B1,False
SLCO3A1,True
SLCO4A1,True
SLCO4C1,True
SLCO5A1,True
SLCO6A1,False
SLED1,True
SLFN11,True
SLFN12,True
SLFN12L,True
SLFN13,True
SLFN14,False
SLFN5,True
SLFNL1,True
SLFNL1-AS1,False
SLIRP,True
SLIT1,True
SLIT2,True
SLIT2-IT1,True
SLIT3,True
SLITRK1,True
SLITRK3,True
SLITRK5,True
SLITRK6,True
SLK,True
SLMAP,True
SLMO1,True
SLMO2,True
SLMO2-ATP5E,True
SLN,False
SLPI,True
SLTM,True
SLU7,True
SLURP1,True
SLX1A,False
SLX4,True
SLX4IP,True
SMA4,False
SMA5,False
SMAD1,True
SMAD2,True
SMAD3,True
SMAD4,True
SMAD5,True
SMAD5-AS1,False
SMAD6,True
SMAD7,True
SMAD9,True
SMAGP,True
SMAP1,True
SMAP2,True
SMARCA2,True
SMARCA4,True
SMARCA5,True
SMARCAD1,True
SMARCAL1,True
SMARCB1,True
SMARCC1,True
SMARCC2,True
SMARCD1,True
SMARCD2,True
SMARCD3,True
SMARCE1,True
SMC1B,True
SMC2,True
SMC3,True
SMC4,True
SMC5,True
SMC6,True
SMCHD1,True
SMCP,False
SMCR5,True
SMCR7,True
SMCR7L,True
SMCR8,True
SMCR9,True
SMEK1,True
SMEK2,True
SMG1,True
SMG1P1,False
SMG5,True
SMG6,True
SMG7,True
SMG7-AS1,True
SMG8,True
SMG9,True
SMIM1,True
SMIM11,True
SMIM12,True
SMIM13,True
SMIM14,True
SMIM15,True
SMIM17,True
SMIM18,True
SMIM2-IT1,True
SMIM3,True
SMIM4,True
SMIM5,True
SMIM6,True
SMIM7,True
SMIM8,False
SMKR1,True
SMLR1,False
SMN1,False
SMN2,False
SMNDC1,True
SMO,True
SMOC1,False
SMOC2,False
SMOX,True
SMPD1,True
SMPD2,True
SMPD3,True
SMPD4,True
SMPDL3A,True
SMPDL3B,True
SMR3A,False
SMR3B,False
SMTN,True
SMTNL1,True
SMTNL2,True
SMU1,True
SMUG1,True
SMURF1,True
SMURF2,True
SMYD1,False
SMYD2,True
SMYD3,True
SMYD4,True
SMYD5,True
SNAI1,True
SNAI2,True
SNAI3,True
SNAI3-AS1,True
SNAP23,True
SNAP25,False
SNAP25-AS1,True
SNAP29,True
SNAP47,True
SNAP91,True
SNAPC1,True
SNAPC2,True
SNAPC3,True
SNAPC4,True
SNAPC5,True
SNAPIN,True
SNAR-A1,False
SNAR-A12,False
SNAR-A3,False
SNAR-B2,True
SNAR-C3,True
SNAR-C4,False
SNAR-D,True
SNAR-E,True
SNAR-F,True
SNAR-G1,True
SNAR-G2,True
SNAR-H,False
SNAR-I,False
SNCA,True
SNCAIP,True
SNCB,True
SNCG,True
SND1,True
SND1-IT1,True
SNED1,True
SNF8,True
SNHG1,True
SNHG10,True
SNHG11,True
SNHG12,True
SNHG15,True
SNHG16,True
SNHG3,True
SNHG4,True
SNHG5,True
SNHG6,True
SNHG7,True
SNHG8,True
SNHG9,True
SNIP1,True
SNN,True
SNORA1,True
SNORA10,True
SNORA11B,True
SNORA12,True
SNORA13,True
SNORA14A,True
SNORA14B,True
SNORA15,True
SNORA16A,True
SNORA16B,True
SNORA17,True
SNORA18,True
SNORA19,True
SNORA20,True
SNORA21,True
SNORA22,False
SNORA23,True
SNORA24,True
SNORA25,True
SNORA26,True
SNORA27,True
SNORA28,True
SNORA29,True
SNORA2A,True
SNORA2B,True
SNORA3,True
SNORA30,True
SNORA31,True
SNORA33,True
SNORA34,True
SNORA36B,True
SNORA36C,True
SNORA37,True
SNORA38,True
SNORA38B,True
SNORA39,True
SNORA4,True
SNORA40,True
SNORA41,True
SNORA42,True
SNORA43,True
SNORA44,True
SNORA45,True
SNORA46,True
SNORA47,True
SNORA48,True
SNORA49,True
SNORA50,True
SNORA51,True
SNORA52,True
SNORA53,True
SNORA54,True
SNORA55,True
SNORA57,True
SNORA58,False
SNORA59A,True
SNORA59B,True
SNORA5B,True
SNORA5C,True
SNORA6,True
SNORA61,True
SNORA62,True
SNORA63,True
SNORA64,True
SNORA65,True
SNORA66,True
SNORA67,True
SNORA68,True
SNORA70B,True
SNORA70C,True
SNORA70D,False
SNORA70E,True
SNORA70F,True
SNORA70G,True
SNORA71A,True
SNORA71B,True
SNORA71C,True
SNORA71D,True
SNORA72,True
SNORA74A,True
SNORA74B,True
SNORA75,True
SNORA76,True
SNORA77,True
SNORA78,True
SNORA79,True
SNORA7B,True
SNORA8,True
SNORA80,True
SNORA80B,True
SNORA81,True
SNORA84,True
SNORA9,True
SNORD10,True
SNORD102,True
SNORD104,True
SNORD105,True
SNORD105B,True
SNORD109B,False
SNORD11,True
SNORD110,True
SNORD111,True
SNORD111B,True
SNORD113-1,False
SNORD113-2,False
SNORD113-4,False
SNORD113-5,False
SNORD113-6,False
SNORD113-7,False
SNORD113-9,False
SNORD114-1,False
SNORD114-10,True
SNORD114-11,True
SNORD114-12,True
SNORD114-13,True
SNORD114-14,True
SNORD114-15,True
SNORD114-16,False
SNORD114-17,False
SNORD114-18,True
SNORD114-19,True
SNORD114-2,True
SNORD114-20,True
SNORD114-21,True
SNORD114-22,True
SNORD114-23,True
SNORD114-24,True
SNORD114-25,False
SNORD114-26,False
SNORD114-27,False
SNORD114-28,False
SNORD114-29,True
SNORD114-3,True
SNORD114-30,True
SNORD114-31,True
SNORD114-4,True
SNORD114-5,True
SNORD114-6,True
SNORD114-7,True
SNORD114-8,True
SNORD114-9,True
SNORD115-1,False
SNORD115-10,False
SNORD115-11,False
SNORD115-13,False
SNORD115-14,False
SNORD115-15,False
SNORD115-16,False
SNORD115-17,False
SNORD115-2,False
SNORD115-22,False
SNORD115-24,False
SNORD115-25,False
SNORD115-26,False
SNORD115-27,False
SNORD115-28,False
SNORD115-3,False
SNORD115-30,False
SNORD115-31,False
SNORD115-32,False
SNORD115-33,False
SNORD115-35,False
SNORD115-37,False
SNORD115-38,False
SNORD115-39,False
SNORD115-4,False
SNORD115-40,False
SNORD115-41,False
SNORD115-44,False
SNORD115-45,False
SNORD115-47,False
SNORD115-48,False
SNORD115-5,False
SNORD115-6,False
SNORD115-7,False
SNORD115-8,False
SNORD116-1,False
SNORD116-10,False
SNORD116-11,False
SNORD116-12,False
SNORD116-13,False
SNORD116-15,False
SNORD116-16,False
SNORD116-18,False
SNORD116-19,False
SNORD116-2,False
SNORD116-20,False
SNORD116-22,False
SNORD116-23,False
SNORD116-24,False
SNORD116-25,False
SNORD116-26,False
SNORD116-28,False
SNORD116-29,False
SNORD116-3,False
SNORD116-4,False
SNORD116-8,False
SNORD117,True
SNORD119,True
SNORD11B,True
SNORD12,True
SNORD121A,True
SNORD121B,True
SNORD123,True
SNORD124,True
SNORD126,True
SNORD127,True
SNORD12B,True
SNORD12C,True
SNORD15A,True
SNORD15B,True
SNORD16,True
SNORD17,True
SNORD18A,True
SNORD18B,True
SNORD18C,True
SNORD19,True
SNORD19B,True
SNORD1A,True
SNORD1B,True
SNORD1C,True
SNORD2,True
SNORD20,True
SNORD21,True
SNORD22,True
SNORD23,True
SNORD24,True
SNORD25,True
SNORD26,True
SNORD27,True
SNORD28,True
SNORD29,True
SNORD30,True
SNORD31,True
SNORD32A,True
SNORD32B,True
SNORD33,True
SNORD34,True
SNORD35A,True
SNORD35B,True
SNORD36A,True
SNORD36B,True
SNORD36C,True
SNORD37,True
SNORD38A,True
SNORD38B,True
SNORD41,True
SNORD42A,True
SNORD42B,True
SNORD43,True
SNORD44,True
SNORD45A,True
SNORD45B,True
SNORD45C,True
SNORD46,True
SNORD47,True
SNORD48,False
SNORD49A,True
SNORD49B,True
SNORD4A,True
SNORD4B,True
SNORD5,True
SNORD50A,True
SNORD50B,True
SNORD51,True
SNORD52,False
SNORD53,True
SNORD54,True
SNORD55,True
SNORD56,True
SNORD56B,True
SNORD58A,True
SNORD58B,True
SNORD58C,True
SNORD59A,True
SNORD59B,True
SNORD60,True
SNORD62A,True
SNORD63,True
SNORD65,True
SNORD66,True
SNORD67,True
SNORD68,True
SNORD69,True
SNORD7,True
SNORD70,True
SNORD71,True
SNORD72,True
SNORD73A,True
SNORD74,True
SNORD75,True
SNORD76,True
SNORD77,True
SNORD78,True
SNORD79,True
SNORD8,True
SNORD80,True
SNORD81,True
SNORD82,True
SNORD84,True
SNORD85,True
SNORD87,True
SNORD88A,True
SNORD88B,True
SNORD88C,True
SNORD89,True
SNORD9,True
SNORD90,True
SNORD91A,True
SNORD91B,True
SNORD92,True
SNORD93,True
SNORD94,True
SNORD95,True
SNORD96A,True
SNORD97,True
SNORD98,True
SNORD99,True
SNPH,True
SNRK,True
SNRK-AS1,True
SNRNP200,True
SNRNP25,True
SNRNP27,True
SNRNP35,True
SNRNP40,True
SNRNP48,True
SNRNP70,True
SNRPA,True
SNRPA1,True
SNRPB,True
SNRPB2,True
SNRPC,True
SNRPD1,True
SNRPD2,True
SNRPD2P2,False
SNRPD3,True
SNRPE,True
SNRPF,True
SNRPG,True
SNRPN,False
SNTA1,True
SNTB1,True
SNTB2,True
SNTG1,True
SNTG2,True
SNTN,True
SNUPN,True
SNURF,False
SNW1,False
SNX1,True
SNX10,True
SNX11,True
SNX13,True
SNX14,True
SNX16,True
SNX17,True
SNX18,True
SNX19,True
SNX2,True
SNX20,False
SNX21,True
SNX22,True
SNX24,True
SNX25,True
SNX27,True
SNX29,True
SNX29P1,False
SNX29P2,True
SNX3,True
SNX30,True
SNX31,False
SNX32,True
SNX33,True
SNX4,True
SNX5,True
SNX6,True
SNX7,True
SNX8,True
SNX9,True
SOAT1,True
SOAT2,True
SOBP,True
SOCS1,True
SOCS2,True
SOCS2-AS1,True
SOCS3,True
SOCS4,True
SOCS5,True
SOCS6,True
SOCS7,True
SOD1,True
SOD2,True
SOD3,True
SOGA1,True
SOGA2,True
SOGA3,True
SOHLH1,True
SOHLH2,True
SOLH,True
SON,True
SORBS1,True
SORBS2,False
SORBS3,True
SORCS1,True
SORCS2,True
SORCS3,True
SORD,True
SORL1,True
SORT1,True
SOS1,True
SOS2,True
SOST,True
SOSTDC1,False
SOWAHA,True
SOWAHB,True
SOWAHC,True
SOX1,True
SOX10,False
SOX11,True
SOX12,True
SOX13,True
SOX14,True
SOX15,True
SOX17,True
SOX18,True
SOX2,False
SOX21,True
SOX2-OT,False
SOX30,True
SOX4,True
SOX5,True
SOX6,False
SOX7,True
SOX8,True
SOX9,True
SP1,True
SP100,True
SP110,True
SP140,True
SP140L,True
SP2,True
SP3,True
SP4,True
SP5,True
SP6,True
SP7,True
SP8,True
SP9,True
SPA17,True
SPACA1,False
SPACA3,False
SPACA4,True
SPACA7,False
SPAG1,True
SPAG11A,False
SPAG11B,True
SPAG16,True
SPAG17,True
SPAG4,True
SPAG5,True
SPAG5-AS1,True
SPAG6,True
SPAG7,True
SPAG8,True
SPAG9,True
SPAM1,False
SPARC,True
SPARCL1,True
SPAST,True
SPATA12,False
SPATA13,True
SPATA13-AS1,True
SPATA16,False
SPATA17,True
SPATA18,True
SPATA19,False
SPATA2,True
SPATA20,True
SPATA21,True
SPATA22,True
SPATA24,True
SPATA25,True
SPATA2L,True
SPATA3,False
SPATA31A2,False
SPATA31A3,False
SPATA31A4,False
SPATA31A5,False
SPATA31A6,False
SPATA31C1,False
SPATA31C2,False
SPATA31D1,True
SPATA31D3,False
SPATA31D4,False
SPATA31D5P,False
SPATA31E1,True
SPATA32,True
SPATA4,True
SPATA5,True
SPATA5L1,True
SPATA6,True
SPATA6L,True
SPATA7,True
SPATA8,False
SPATA9,True
SPATC1,True
SPATC1L,True
SPATS1,True
SPATS2,True
SPATS2L,True
SPC24,True
SPC25,True
SPCS1,True
SPCS2,True
SPCS3,True
SPDEF,True
SPDL1,True
SPDYA,True
SPDYC,True
SPDYE1,True
SPDYE3,False
SPDYE4,True
SPDYE5,False
SPDYE6,False
SPDYE7P,False
SPDYE8P,False
SPECC1,True
SPECC1L,True
SPEF1,True
SPEF2,True
SPEG,True
SPEM1,True
SPEN,True
SPERT,False
SPESP1,True
SPG11,True
SPG20,True
SPG20OS,True
SPG21,True
SPG7,True
SPHAR,True
SPHK1,True
SPHK2,True
SPHKAP,True
SPI1,True
SPIB,True
SPIC,False
SPICE1,True
SPIN1,True
SPINK1,False
SPINK13,True
SPINK14,False
SPINK2,False
SPINK4,True
SPINK5,False
SPINK6,False
SPINK7,False
SPINK8,False
SPINK9,False
SPINT1,True
SPINT2,True
SPINT3,False
SPINT4,False
SPIRE1,True
SPIRE2,True
SPN,True
SPNS1,True
SPNS2,True
SPNS3,False
SPO11,False
SPOCD1,True
SPOCK1,True
SPOCK2,True
SPOCK3,True
SPON1,True
SPON2,True
SPOP,True
SPOPL,True
SPP1,True
SPP2,True
SPPL2A,True
SPPL2B,True
SPPL2C,True
SPPL3,True
SPR,True
SPRED1,True
SPRED2,True
SPRED3,True
SPRN,True
SPRNP1,False
SPRR1A,False
SPRR1B,True
SPRR2A,False
SPRR2B,False
SPRR2C,False
SPRR2D,False
SPRR2E,False
SPRR2F,False
SPRR2G,False
SPRR3,False
SPRR4,False
SPRTN,True
SPRY1,True
SPRY2,True
SPRY4,True
SPRYD3,True
SPRYD4,True
SPRYD7,True
SPSB1,True
SPSB2,True
SPSB3,True
SPSB4,True
SPTA1,False
SPTAN1,True
SPTB,True
SPTBN1,True
SPTBN2,True
SPTBN4,True
SPTBN5,True
SPTLC1,True
SPTLC2,True
SPTLC3,True
SPTSSA,True
SPTSSB,True
SPTY2D1,True
SPTY2D1-AS1,True
SPZ1,True
SQLE,True
SQRDL,True
SQSTM1,True
SRA1,True
SRBD1,True
SRC,True
SRCAP,True
SRCIN1,True
SRCRB4D,True
SRD5A1,True
SRD5A2,True
SRD5A3,True
SRD5A3-AS1,True
SREBF1,True
SREBF2,True
SREK1,True
SREK1IP1,True
SRF,True
SRFBP1,True
SRGAP1,True
SRGAP2,False
SRGAP2B,False
SRGAP2C,False
SRGAP2D,False
SRGAP3,True
SRGN,True
SRI,True
SRL,True
SRM,True
SRMS,True
SRP14,True
SRP19,True
SRP54,True
SRP68,True
SRP72,True
SRP9,True
SRPK1,True
SRPK2,True
SRPR,True
SRPRB,False
SRR,True
SRRD,True
SRRM1,True
SRRM2,False
SRRM2-AS1,True
SRRM3,True
SRRM4,True
SRRM5,True
SRRT,True
SRSF1,True
SRSF10,False
SRSF11,True
SRSF12,True
SRSF2,True
SRSF3,True
SRSF4,True
SRSF5,True
SRSF6,True
SRSF7,True
SRSF8,True
SRSF9,True
SRXN1,True
SS18,True
SS18L1,True
SS18L2,True
SSB,True
SSBP1,True
SSBP2,True
SSBP3,True
SSBP4,True
SSC5D,True
SSFA2,True
SSH1,True
SSH2,True
SSH3,True
SSNA1,True
SSPN,True
SSPO,True
SSR1,True
SSR2,True
SSR3,True
SSR4P1,True
SSRP1,True
SSSCA1,True
SST,True
SSTR1,True
SSTR2,True
SSTR3,True
SSTR4,False
SSTR5,True
SSTR5-AS1,True
SSU72,True
SSUH2,True
SSX2IP,True
ST13,True
ST13P4,True
ST14,True
ST18,True
ST20,True
ST20-MTHFS,True
ST3GAL1,True
ST3GAL2,True
ST3GAL3,True
ST3GAL4,True
ST3GAL5,True
ST3GAL6,False
ST3GAL6-AS1,True
ST5,True
ST6GAL1,True
ST6GAL2,True
ST6GALNAC1,False
ST6GALNAC2,True
ST6GALNAC3,True
ST6GALNAC4,True
ST6GALNAC5,True
ST6GALNAC6,True
ST7,True
ST7-AS1,True
ST7-AS2,True
ST7L,True
ST7-OT3,True
ST7-OT4,True
ST8SIA1,True
ST8SIA2,True
ST8SIA3,True
ST8SIA4,True
ST8SIA5,True
ST8SIA6,True
ST8SIA6-AS1,False
STAB1,True
STAB2,False
STAC,True
STAC2,True
STAC3,False
STAG1,True
STAG3,True
STAG3L1,False
STAG3L2,True
STAG3L3,True
STAG3L4,True
STAM,True
STAM2,True
STAMBP,True
STAMBPL1,True
STAP1,False
STAP2,True
STAR,True
STARD10,True
STARD13,True
STARD13-AS,True
STARD3,True
STARD3NL,True
STARD4,True
STARD4-AS1,True
STARD5,True
STARD6,True
STARD7,True
STARD9,True
STAT1,True
STAT2,True
STAT3,True
STAT4,True
STAT5A,True
STAT5B,True
STAT6,True
STATH,False
STAU1,True
STAU2,True
STAU2-AS1,True
STBD1,True
STC1,True
STC2,True
STEAP1,True
STEAP1B,True
STEAP2,True
STEAP3,True
STEAP4,True
STH,True
STIL,True
STIM1,True
STIM2,True
STIP1,True
STK10,True
STK11,True
STK11IP,True
STK16,True
STK17A,True
STK17B,True
STK19,False
STK24,True
STK25,True
STK3,True
STK31,True
STK32A,True
STK32B,True
STK32C,True
STK33,True
STK35,True
STK36,True
STK38,True
STK38L,True
STK39,True
STK4,True
STK40,True
STK4-AS1,True
STL,True
STMN1,True
STMN2,True
STMN3,True
STMN4,True
STMND1,True
STOM,True
STOML1,True
STOML2,True
STOML3,False
STON1,True
STON1-GTF2A1L,True
STON2,False
STOX1,True
STOX2,True
STPG1,True
STPG2,True
STRA13,True
STRA6,True
STRA8,False
STRADA,True
STRADB,True
STRAP,True
STRBP,True
STRC,True
STRIP1,True
STRIP2,True
STRN,True
STRN3,False
STRN4,True
STT3A,True
STT3B,True
STUB1,True
STX10,True
STX11,True
STX12,True
STX16,True
STX17,True
STX18,True
STX19,False
STX1A,True
STX1B,True
STX2,True
STX3,True
STX4,True
STX5,True
STX6,True
STX7,True
STX8,True
STXBP1,True
STXBP2,True
STXBP3,True
STXBP4,True
STXBP5,False
STXBP5-AS1,True
STXBP5L,True
STXBP6,True
STYK1,True
STYX,True
STYXL1,True
SUB1,True
SUCLA2,True
SUCLG1,True
SUCLG2,True
SUCNR1,True
SUCO,True
SUDS3,True
SUFU,True
SUGP1,True
SUGP2,True
SUGT1,True
SUGT1P1,True
SUGT1P3,True
SULF1,True
SULF2,True
SULT1A1,True
SULT1A2,False
SULT1A4,False
SULT1B1,True
SULT1C2,True
SULT1C2P1,True
SULT1C3,True
SULT1C4,True
SULT1E1,False
SULT2A1,False
SULT2B1,True
SULT4A1,True
SULT6B1,True
SUMF1,True
SUMF2,True
SUMO1,True
SUMO1P1,True
SUMO1P3,True
SUMO2,True
SUMO3,True
SUMO4,True
SUN1,True
SUN2,True
SUN3,False
SUN5,False
SUOX,True
SUPT16H,True
SUPT20H,True
SUPT3H,True
SUPT4H1,True
SUPT5H,True
SUPT6H,True
SUPT7L,False
SUPV3L1,True
SURF1,True
SURF2,True
SURF4,True
SURF6,True
SUSD1,True
SUSD2,True
SUSD3,True
SUSD4,True
SUSD5,True
SUV39H2,True
SUV420H1,True
SUV420H2,True
SUZ12,True
SUZ12P1,True
SV2A,True
SV2B,True
SV2C,True
SVEP1,True
SVIL,True
SVIP,True
SVOP,True
SVOPL,False
SWAP70,True
SWI5,True
SWSAP1,True
SWT1,False
SYBU,False
SYCE1,False
SYCE1L,True
SYCE2,True
SYCE3,True
SYCN,True
SYCP1,False
SYCP2,True
SYCP2L,True
SYCP3,False
SYDE1,True
SYDE2,True
SYF2,True
SYK,False
SYMPK,True
SYN2,True
SYN3,True
SYNC,True
SYNCRIP,True
SYNDIG1,True
SYNDIG1L,True
SYNE1,True
SYNE2,True
SYNE3,True
SYNE4,True
SYNGAP1,True
SYNGR1,True
SYNGR2,True
SYNGR3,True
SYNGR4,True
SYNJ1,True
SYNJ2,True
SYNJ2BP,True
SYNJ2BP-COX16,True
SYNJ2-IT1,True
SYNM,True
SYNPO,True
SYNPO2,True
SYNPO2L,True
SYNPR,True
SYNPR-AS1,True
SYNRG,True
SYPL1,True
SYPL2,True
SYS1,True
SYS1-DBNDD2,True
SYT1,True
SYT10,True
SYT11,True
SYT12,True
SYT13,True
SYT14,True
SYT14L,False
SYT15,True
SYT16,False
SYT17,True
SYT2,True
SYT3,True
SYT4,True
SYT5,True
SYT6,True
SYT7,True
SYT8,True
SYT9,True
SYTL1,True
SYTL2,True
SYTL3,True
SYVN1,True
SZRD1,True
SZT2,True
T,False
TAAR1,True
TAAR2,False
TAAR3,False
TAAR5,False
TAAR6,False
TAAR8,False
TAAR9,False
TAB1,True
TAB2,True
TAC1,True
TAC3,False
TAC4,True
TACC1,True
TACC2,True
TACC3,True
TACO1,True
TACR1,True
TACR2,True
TACR3,False
TACSTD2,True
TADA1,True
TADA2A,True
TADA2B,True
TADA3,False
TAF10,True
TAF11,True
TAF12,True
TAF13,True
TAF15,True
TAF1A,True
TAF1B,True
TAF1C,True
TAF1D,True
TAF1L,False
TAF2,True
TAF3,True
TAF4,True
TAF4B,True
TAF5,True
TAF5L,True
TAF6,True
TAF6L,True
TAF7,True
TAF8,True
TAF9,True
TAGAP,True
TAGLN,True
TAGLN2,True
TAGLN3,True
TAL1,True
TAL2,False
TALDO1,True
TAMM41,True
TANC1,True
TANC2,True
TANGO2,True
TANGO6,True
TANK,True
TAOK1,True
TAOK2,True
TAOK3,True
TAP1,True
TAP2,False
TAPBP,True
TAPBPL,True
TAPT1,True
TAPT1-AS1,True
TARBP1,True
TARBP2,True
TARDBP,True
TARM1,False
TARP,False
TARS,True
TARS2,True
TARSL2,True
TAS1R1,True
TAS1R2,False
TAS1R3,True
TAS2R1,False
TAS2R10,False
TAS2R13,True
TAS2R14,True
TAS2R16,False
TAS2R19,True
TAS2R20,True
TAS2R3,False
TAS2R30,True
TAS2R31,True
TAS2R38,True
TAS2R39,False
TAS2R4,False
TAS2R40,False
TAS2R41,True
TAS2R42,False
TAS2R43,True
TAS2R46,True
TAS2R5,True
TAS2R50,True
TAS2R60,True
TAS2R7,False
TAS2R8,False
TAS2R9,False
TASP1,True
TAT,False
TATDN1,True
TATDN2,True
TATDN3,True
TAX1BP1,True
TAX1BP3,True
TBATA,True
TBC1D1,True
TBC1D10A,True
TBC1D10B,True
TBC1D10C,True
TBC1D12,True
TBC1D13,True
TBC1D14,True
TBC1D15,True
TBC1D16,True
TBC1D17,True
TBC1D19,True
TBC1D2,True
TBC1D20,True
TBC1D21,True
TBC1D22A,True
TBC1D22B,True
TBC1D23,True
TBC1D24,True
TBC1D26,False
TBC1D28,False
TBC1D29,True
TBC1D2B,True
TBC1D3,False
TBC1D30,True
TBC1D3B,False
TBC1D3C,False
TBC1D3G,False
TBC1D3H,False
TBC1D3P1-DHX40P1,False
TBC1D3P2,False
TBC1D3P5,False
TBC1D4,True
TBC1D5,True
TBC1D7,True
TBC1D8,True
TBC1D9,True
TBC1D9B,True
TBCA,True
TBCB,True
TBCC,True
TBCCD1,True
TBCD,True
TBCE,True
TBCEL,True
TBCK,True
TBK1,True
TBKBP1,True
TBL1XR1,True
TBL2,True
TBL3,True
TBP,True
TBPL1,True
TBPL2,True
TBR1,True
TBRG1,True
TBRG4,True
TBX1,True
TBX10,True
TBX15,True
TBX18,True
TBX19,True
TBX2,True
TBX20,True
TBX21,True
TBX3,True
TBX4,True
TBX5,True
TBX5-AS1,True
TBX6,True
TBXA2R,True
TBXAS1,True
TC2N,True
TCAIM,True
TCAM1P,True
TCAP,True
TCEA1,True
TCEA2,True
TCEA3,True
TCEANC2,True
TCEB1,True
TCEB2,True
TCEB3,True
TCEB3B,True
TCEB3C,True
TCEB3CL2,True
TCERG1,True
TCERG1L,False
TCF12,True
TCF15,True
TCF19,False
TCF20,True
TCF21,True
TCF23,True
TCF24,True
TCF25,True
TCF3,True
TCF4,True
TCF7,True
TCF7L1,True
TCF7L2,True
TCFL5,True
TCHH,True
TCHHL1,False
TCHP,True
TCIRG1,True
TCL1A,False
TCL1B,True
TCL6,False
TCN1,False
TCN2,True
TCOF1,True
TCP1,True
TCP10,False
